null
null
trying to connect: 7890:dsp_10.local
null
trying to connect: 7890:dsp_11.local
null
trying to connect: 7890:dsp_01.local
null
trying to connect: 7890:dsp_09.local
null
trying to connect: 7890:dsp_08.local
null
trying to connect: 7890:dsp_04.local
null
trying to connect: 7890:dsp_12.local
null
trying to connect: 7890:dsp_14.local
null
trying to connect: 7890:dsp_07.local
null
trying to connect: 7890:dsp_06.local
null
trying to connect: 7890:dsp_05.local
null
trying to connect: 7890:dsp_03.local
null
trying to connect: 7890:dsp_13.local
trying to connect: 7890:dsp_02.local
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
java.nio.channels.SocketChannel[unconnected]
6130	6130	6130	6130	6130	6130	6130	6130	6130	6130	6130	6130	6130	6130	
6198	6198	6198	6198	6198	6198	6198	6198	6198	6198	6198	6198	6198	6198	
6264	6264	6264	6264	6264	6264	6264	6264	6264	6264	6264	6264	6264	6264	
6333	6333	6333	6333	6333	6333	6333	6333	6333	6333	6333	6333	6333	6333	
6397	6397	6397	6397	6397	6397	6397	6397	6397	6397	6397	6397	6397	6397	
6465	6465	6465	6465	6465	6465	6465	6465	6465	6465	6465	6465	6465	6465	
6530	6530	6530	6530	6530	6530	6530	6530	6530	6530	6530	6530	6530	6530	
6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	6598	
6664	6664	6664	6664	6664	6664	6664	6664	6664	6664	6664	6664	6664	6664	
6732	6732	6732	6732	6732	6732	6732	6732	6732	6732	6732	6732	6732	6732	
6798	6798	6798	6798	6798	6798	6798	6798	6798	6798	6798	6798	6798	6798	
6864	6864	6864	6864	6864	6864	6864	6864	6864	6864	6864	6864	6864	6864	
6933	6933	6933	6933	6933	6933	6933	6933	6933	6933	6933	6933	6933	6933	
7001	7001	7001	7001	7001	7001	7001	7001	7001	7001	7001	7001	7001	7001	
7065	7065	7065	7065	7065	7065	7065	7065	7065	7065	7065	7065	7065	7065	
7131	7131	7131	7131	7131	7131	7131	7131	7131	7131	7131	7131	7131	7131	
7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	7199	
7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	7264	
7335	7335	7335	7335	7335	7335	7335	7335	7335	7335	7335	7335	7335	7335	
7397	7397	7397	7397	7397	7397	7397	7397	7397	7397	7397	7397	7397	7397	
7466	7466	7466	7466	7466	7466	7466	7466	7466	7466	7466	7466	7466	7466	
7533	7533	7533	7533	7533	7533	7533	7533	7533	7533	7533	7533	7533	7533	
7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	
7667	7667	7667	7667	7667	7667	7667	7667	7667	7667	7667	7667	7667	7667	
7732	7732	7732	7732	7732	7732	7732	7732	7732	7732	7732	7732	7732	7732	
7799	7799	7799	7799	7799	7799	7799	7799	7799	7799	7799	7799	7799	7799	
7865	7865	7865	7865	7865	7865	7865	7865	7865	7865	7865	7865	7865	7865	
7931	7931	7931	7931	7931	7931	7931	7931	7931	7931	7931	7931	7931	7931	
7999	7999	7999	7999	7999	7999	7999	7999	7999	7999	7999	7999	7999	7999	
8068	8068	8068	8068	8068	8068	8068	8068	8068	8068	8068	8068	8068	8068	
8130	8130	8130	8130	8130	8130	8130	8130	8130	8130	8130	8130	8130	8130	
8200	8200	8200	8200	8200	8200	8200	8200	8200	8200	8200	8200	8200	8200	
8266	8266	8266	8266	8266	8266	8266	8266	8266	8266	8266	8266	8266	8266	
8334	8334	8334	8334	8334	8334	8334	8334	8334	8334	8334	8334	8334	8334	
8397	8397	8397	8397	8397	8397	8397	8397	8397	8397	8397	8397	8397	8397	
8465	8465	8465	8465	8465	8465	8465	8465	8465	8465	8465	8465	8465	8465	
8532	8532	8532	8532	8532	8532	8532	8532	8532	8532	8532	8532	8532	8532	
8602	8602	8602	8602	8602	8602	8602	8602	8602	8602	8602	8602	8602	8602	
8665	8665	8665	8665	8665	8665	8665	8665	8665	8665	8665	8665	8665	8665	
8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	8735	
8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	8801	
8867	8867	8867	8867	8867	8867	8867	8867	8867	8867	8867	8867	8867	8867	
8933	8933	8933	8933	8933	8933	8933	8933	8933	8933	8933	8933	8933	8933	
9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	9000	
9067	9067	9067	9067	9067	9067	9067	9067	9067	9067	9067	9067	9067	9067	
9135	9135	9135	9135	9135	9135	9135	9135	9135	9135	9135	9135	9135	9135	
9200	9200	9200	9200	9200	9200	9200	9200	9200	9200	9200	9200	9200	9200	
9266	9266	9266	9266	9266	9266	9266	9266	9266	9266	9266	9266	9266	9266	
9335	9335	9335	9335	9335	9335	9335	9335	9335	9335	9335	9335	9335	9335	
9401	9401	9401	9401	9401	9401	9401	9401	9401	9401	9401	9401	9401	9401	
9465	9465	9465	9465	9465	9465	9465	9465	9465	9465	9465	9465	9465	9465	
9534	9534	9534	9534	9534	9534	9534	9534	9534	9534	9534	9534	9534	9534	
9601	9601	9601	9601	9601	9601	9601	9601	9601	9601	9601	9601	9601	9601	
9667	9667	9667	9667	9667	9667	9667	9667	9667	9667	9667	9667	9667	9667	
9734	9734	9734	9734	9734	9734	9734	9734	9734	9734	9734	9734	9734	9734	
9800	9800	9800	9800	9800	9800	9800	9800	9800	9800	9800	9800	9800	9800	
9867	9867	9867	9867	9867	9867	9867	9867	9867	9867	9867	9867	9867	9867	
9933	9933	9933	9933	9933	9933	9933	9933	9933	9933	9933	9933	9933	9933	
10003	10003	10003	10003	10003	10003	10003	10003	10003	10003	10003	10003	10003	10003	
10066	10066	10066	10066	10066	10066	10066	10066	10066	10066	10066	10066	10066	10066	
10133	10133	10133	10133	10133	10133	10133	10133	10133	10133	10133	10133	10133	10133	
10201	10201	10201	10201	10201	10201	10201	10201	10201	10201	10201	10201	10201	10201	
10266	10266	10266	10266	10266	10266	10266	10266	10266	10266	10266	10266	10266	10266	
10333	10333	10333	10333	10333	10333	10333	10333	10333	10333	10333	10333	10333	10333	
10401	10401	10401	10401	10401	10401	10401	10401	10401	10401	10401	10401	10401	10401	
10464	10464	10464	10464	10464	10464	10464	10464	10464	10464	10464	10464	10464	10464	
10534	10534	10534	10534	10534	10534	10534	10534	10534	10534	10534	10534	10534	10534	
10599	10599	10599	10599	10599	10599	10599	10599	10599	10599	10599	10599	10599	10599	
10669	10669	10669	10669	10669	10669	10669	10669	10669	10669	10669	10669	10669	10669	
10734	10734	10734	10734	10734	10734	10734	10734	10734	10734	10734	10734	10734	10734	
10799	10799	10799	10799	10799	10799	10799	10799	10799	10799	10799	10799	10799	10799	
10868	10868	10868	10868	10868	10868	10868	10868	10868	10868	10868	10868	10868	10868	
10930	10930	10930	10930	10930	10930	10930	10930	10930	10930	10930	10930	10930	10930	
11001	11001	11001	11001	11001	11001	11001	11001	11001	11001	11001	11001	11001	11001	
11064	11064	11064	11064	11064	11064	11064	11064	11064	11064	11064	11064	11064	11064	
11135	11135	11135	11135	11135	11135	11135	11135	11135	11135	11135	11135	11135	11135	
11201	11201	11201	11201	11201	11201	11201	11201	11201	11201	11201	11201	11201	11201	
11262	11262	11262	11262	11262	11262	11262	11262	11262	11262	11262	11262	11262	11262	
11331	11331	11331	11331	11331	11331	11331	11331	11331	11331	11331	11331	11331	11331	
11401	11401	11401	11401	11401	11401	11401	11401	11401	11401	11401	11401	11401	11401	
11464	11464	11464	11464	11464	11464	11464	11464	11464	11464	11464	11464	11464	11464	
11531	11531	11531	11531	11531	11531	11531	11531	11531	11531	11531	11531	11531	11531	
11601	11601	11601	11601	11601	11601	11601	11601	11601	11601	11601	11601	11601	11601	
11665	11665	11665	11665	11665	11665	11665	11665	11665	11665	11665	11665	11665	11665	
11736	11736	11736	11736	11736	11736	11736	11736	11736	11736	11736	11736	11736	11736	
11799	11799	11799	11799	11799	11799	11799	11799	11799	11799	11799	11799	11799	11799	
11869	11869	11869	11869	11869	11869	11869	11869	11869	11869	11869	11869	11869	11869	
11933	11933	11933	11933	11933	11933	11933	11933	11933	11933	11933	11933	11933	11933	
12002	12002	12002	12002	12002	12002	12002	12002	12002	12002	12002	12002	12002	12002	
12065	12065	12065	12065	12065	12065	12065	12065	12065	12065	12065	12065	12065	12065	
12138	12138	12138	12138	12138	12138	12138	12138	12138	12138	12138	12138	12138	12138	
12200	12200	12200	12200	12200	12200	12200	12200	12200	12200	12200	12200	12200	12200	
12264	12264	12264	12264	12264	12264	12264	12264	12264	12264	12264	12264	12264	12264	
12330	12330	12330	12330	12330	12330	12330	12330	12330	12330	12330	12330	12330	12330	
12402	12402	12402	12402	12402	12402	12402	12402	12402	12402	12402	12402	12402	12402	
12464	12464	12464	12464	12464	12464	12464	12464	12464	12464	12464	12464	12464	12464	
12530	12530	12530	12530	12530	12530	12530	12530	12530	12530	12530	12530	12530	12530	
12597	12597	12597	12597	12597	12597	12597	12597	12597	12597	12597	12597	12597	12597	
12666	12666	12666	12666	12666	12666	12666	12666	12666	12666	12666	12666	12666	12666	
12735	12735	12735	12735	12735	12735	12735	12735	12735	12735	12735	12735	12735	12735	
12795	12795	12795	12795	12795	12795	12795	12795	12795	12795	12795	12795	12795	12795	
12863	12863	12863	12863	12863	12863	12863	12863	12863	12863	12863	12863	12863	12863	
12933	12933	12933	12933	12933	12933	12933	12933	12933	12933	12933	12933	12933	12933	
13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	
13067	13067	13067	13067	13067	13067	13067	13067	13067	13067	13067	13067	13067	13067	
13135	13135	13135	13135	13135	13135	13135	13135	13135	13135	13135	13135	13135	13135	
13200	13200	13200	13200	13200	13200	13200	13200	13200	13200	13200	13200	13200	13200	
13261	13261	13261	13261	13261	13261	13261	13261	13261	13261	13261	13261	13261	13261	
13335	13335	13335	13335	13335	13335	13335	13335	13335	13335	13335	13335	13335	13335	
13398	13398	13398	13398	13398	13398	13398	13398	13398	13398	13398	13398	13398	13398	
13468	13468	13468	13468	13468	13468	13468	13468	13468	13468	13468	13468	13468	13468	
13534	13534	13534	13534	13534	13534	13534	13534	13534	13534	13534	13534	13534	13534	
13597	13597	13597	13597	13597	13597	13597	13597	13597	13597	13597	13597	13597	13597	
13665	13665	13665	13665	13665	13665	13665	13665	13665	13665	13665	13665	13665	13665	
13735	13735	13735	13735	13735	13735	13735	13735	13735	13735	13735	13735	13735	13735	
13797	13797	13797	13797	13797	13797	13797	13797	13797	13797	13797	13797	13797	13797	
13867	13867	13867	13867	13867	13867	13867	13867	13867	13867	13867	13867	13867	13867	
13931	13931	13931	13931	13931	13931	13931	13931	13931	13931	13931	13931	13931	13931	
14002	14002	14002	14002	14002	14002	14002	14002	14002	14002	14002	14002	14002	14002	
14067	14067	14067	14067	14067	14067	14067	14067	14067	14067	14067	14067	14067	14067	
14132	14132	14132	14132	14132	14132	14132	14132	14132	14132	14132	14132	14132	14132	
14198	14198	14198	14198	14198	14198	14198	14198	14198	14198	14198	14198	14198	14198	
14267	14267	14267	14267	14267	14267	14267	14267	14267	14267	14267	14267	14267	14267	
14335	14335	14335	14335	14335	14335	14335	14335	14335	14335	14335	14335	14335	14335	
14402	14402	14402	14402	14402	14402	14402	14402	14402	14402	14402	14402	14402	14402	
14464	14464	14464	14464	14464	14464	14464	14464	14464	14464	14464	14464	14464	14464	
14535	14535	14535	14535	14535	14535	14535	14535	14535	14535	14535	14535	14535	14535	
14602	14602	14602	14602	14602	14602	14602	14602	14602	14602	14602	14602	14602	14602	
14665	14665	14665	14665	14665	14665	14665	14665	14665	14665	14665	14665	14665	14665	
14732	14732	14732	14732	14732	14732	14732	14732	14732	14732	14732	14732	14732	14732	
14801	14801	14801	14801	14801	14801	14801	14801	14801	14801	14801	14801	14801	14801	
14869	14869	14869	14869	14869	14869	14869	14869	14869	14869	14869	14869	14869	14869	
14933	14933	14933	14933	14933	14933	14933	14933	14933	14933	14933	14933	14933	14933	
15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	
15063	15063	15063	15063	15063	15063	15063	15063	15063	15063	15063	15063	15063	15063	
15135	15135	15135	15135	15135	15135	15135	15135	15135	15135	15135	15135	15135	15135	
15196	15196	15196	15196	15196	15196	15196	15196	15196	15196	15196	15196	15196	15196	
15270	15270	15270	15270	15270	15270	15270	15270	15270	15270	15270	15270	15270	15270	
15335	15335	15335	15335	15335	15335	15335	15335	15335	15335	15335	15335	15335	15335	
15402	15402	15402	15402	15402	15402	15402	15402	15402	15402	15402	15402	15402	15402	
15465	15465	15465	15465	15465	15465	15465	15465	15465	15465	15465	15465	15465	15465	
