trying to connect: 7890:dsp_02.local
trying to connect: 7890:dsp_08.local
trying to connect: 7890:dsp_12.local
trying to connect: 7890:dsp_09.local
trying to connect: 7890:dsp_01.local
trying to connect: 7890:dsp_10.local
trying to connect: 7890:dsp_11.local
trying to connect: 7890:dsp_05.local
trying to connect: 7890:dsp_06.local
trying to connect: 7890:dsp_14.local
trying to connect: 7890:dsp_04.local
trying to connect: 7890:dsp_07.local
trying to connect: 7890:dsp_03.local
trying to connect: 7890:dsp_13.local
3776	3776	3776	3776	3776	3776	3776	3776	3776	3776	3776	3776	3776	3776	
3834	3834	3834	3834	3834	3834	3834	3834	3834	3834	3834	3834	3834	3834	
3901	3901	3901	3901	3901	3901	3901	3901	3901	3901	3901	3901	3901	3901	
3966	3966	3966	3966	3966	3966	3966	3966	3966	3966	3966	3966	3966	3966	
4035	4035	4035	4035	4035	4035	4035	4035	4035	4035	4035	4039	4039	4039	
4103	4103	4103	4103	4103	4103	4103	4103	4103	4103	4103	4103	4103	4103	
4172	4172	4172	4172	4172	4172	4172	4172	4172	4172	4172	4172	4172	4172	
4235	4235	4235	4235	4235	4235	4235	4235	4235	4235	4235	4235	4235	4235	
4302	4302	4302	4302	4302	4302	4302	4302	4302	4302	4302	4302	4302	4302	
4367	4367	4367	4367	4367	4367	4367	4367	4367	4367	4367	4367	4367	4367	
4439	4439	4439	4439	4439	4439	4439	4439	4439	4439	4439	4439	4439	4439	
4503	4503	4503	4503	4503	4503	4503	4503	4503	4503	4503	4503	4503	4503	
4565	4565	4565	4565	4565	4565	4565	4565	4565	4565	4565	4565	4565	4565	
4637	4637	4637	4637	4637	4637	4637	4637	4637	4637	4637	4637	4637	4637	
4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	4706	
4769	4769	4769	4769	4769	4769	4769	4769	4769	4769	4769	4769	4769	4769	
4837	4838	4838	4838	4838	4838	4838	4838	4838	4838	4838	4838	4838	4838	
4901	4901	4901	4901	4901	4901	4901	4901	4901	4901	4901	4901	4901	4901	
4971	4971	4971	4971	4971	4971	4971	4971	4971	4971	4971	4971	4971	4971	
5038	5038	5038	5038	5038	5038	5038	5038	5038	5038	5038	5038	5038	5038	
5105	5105	5105	5105	5105	5105	5105	5105	5105	5105	5105	5105	5105	5105	
5168	5168	5168	5168	5168	5168	5168	5168	5168	5168	5168	5168	5168	5168	
5240	5240	5240	5240	5240	5240	5240	5240	5240	5240	5240	5240	5240	5240	
5303	5303	5303	5303	5303	5303	5303	5303	5303	5303	5303	5303	5303	5303	
5371	5371	5371	5371	5371	5371	5371	5371	5371	5371	5371	5371	5371	5371	
5437	5437	5437	5437	5437	5437	5437	5437	5437	5437	5437	5437	5437	5437	
5504	5504	5504	5504	5504	5504	5504	5504	5504	5504	5504	5504	5504	5504	
5567	5567	5567	5567	5567	5567	5567	5567	5567	5567	5567	5567	5567	5567	
5635	5635	5635	5635	5635	5635	5635	5635	5635	5635	5635	5635	5635	5635	
5707	5707	5707	5707	5707	5707	5707	5707	5707	5707	5707	5707	5707	5707	
5768	5768	5768	5768	5768	5768	5768	5768	5768	5768	5768	5768	5768	5768	
5837	5837	5837	5837	5837	5837	5837	5837	5837	5837	5837	5837	5837	5837	
5898	5898	5898	5898	5898	5898	5898	5898	5898	5898	5898	5898	5898	5898	
5969	5969	5969	5969	5969	5969	5969	5969	5969	5969	5969	5969	5969	5969	
6036	6036	6036	6036	6036	6036	6036	6036	6036	6036	6036	6036	6036	6036	
6098	6098	6098	6098	6098	6098	6098	6098	6098	6098	6098	6098	6098	6098	
6167	6167	6167	6167	6167	6167	6167	6167	6167	6167	6167	6167	6167	6167	
6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	
6299	6299	6299	6299	6299	6299	6299	6299	6299	6299	6299	6299	6299	6299	
6368	6368	6368	6368	6368	6368	6368	6368	6368	6368	6368	6368	6368	6368	
6435	6435	6435	6435	6435	6435	6435	6435	6435	6435	6435	6435	6435	6435	
6502	6502	6502	6502	6502	6502	6502	6502	6502	6502	6502	6502	6502	6502	
6567	6567	6567	6567	6567	6567	6567	6567	6567	6567	6567	6567	6567	6567	
6658	6658	6658	6658	6658	6658	6658	6658	6658	6658	6658	6658	6658	6658	
6704	6704	6704	6704	6704	6704	6704	6704	6704	6704	6704	6704	6704	6704	
6771	6771	6771	6771	6771	6771	6771	6771	6771	6771	6771	6771	6771	6771	
6838	6838	6838	6838	6838	6838	6838	6838	6838	6838	6838	6838	6838	6838	
6900	6900	6900	6900	6900	6900	6900	6900	6900	6900	6900	6900	6900	6900	
6967	6967	6967	6967	6967	6967	6967	6967	6967	6967	6967	6967	6967	6967	
7036	7036	7036	7036	7036	7036	7036	7036	7036	7036	7036	7036	7036	7036	
7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	
7166	7166	7166	7166	7166	7166	7166	7166	7166	7166	7166	7166	7166	7166	
7237	7237	7237	7237	7237	7237	7237	7237	7237	7237	7237	7237	7237	7237	
7301	7301	7301	7301	7301	7301	7301	7301	7301	7301	7301	7301	7301	7301	
7368	7368	7368	7368	7368	7368	7368	7368	7368	7368	7368	7368	7368	7368	
7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	7434	
7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	
7565	7565	7565	7565	7565	7565	7565	7565	7565	7565	7565	7565	7565	7565	
7637	7637	7637	7637	7637	7637	7637	7637	7637	7637	7637	7637	7637	7637	
7703	7703	7703	7703	7703	7703	7703	7703	7703	7703	7703	7703	7703	7703	
7770	7770	7770	7770	7770	7770	7770	7770	7770	7770	7770	7770	7770	7770	
7838	7838	7838	7838	7838	7838	7838	7838	7838	7838	7838	7838	7838	7838	
7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	
7971	7971	7971	7971	7971	7971	7971	7971	7971	7971	7971	7971	7971	7971	
8034	8034	8034	8034	8034	8034	8034	8034	8034	8034	8034	8034	8034	8034	
8103	8103	8103	8103	8103	8103	8103	8103	8103	8103	8103	8103	8103	8103	
8168	8169	8169	8169	8169	8169	8169	8169	8169	8169	8169	8169	8169	8169	
8237	8237	8237	8237	8237	8237	8237	8237	8237	8237	8237	8237	8237	8237	
8304	8304	8304	8304	8304	8304	8304	8304	8304	8304	8304	8304	8304	8304	
8372	8372	8372	8372	8372	8372	8372	8372	8372	8372	8372	8372	8372	8372	
8431	8431	8431	8431	8431	8431	8431	8431	8431	8431	8431	8431	8431	8431	
8502	8502	8502	8502	8502	8502	8502	8502	8502	8502	8502	8502	8502	8502	
8570	8570	8570	8570	8570	8570	8570	8570	8570	8570	8570	8570	8570	8570	
8638	8638	8638	8638	8638	8638	8638	8638	8638	8638	8638	8638	8638	8638	
8705	8705	8705	8705	8705	8705	8705	8705	8705	8705	8705	8705	8705	8705	
8767	8767	8767	8767	8767	8767	8767	8767	8767	8767	8767	8767	8767	8767	
8840	8840	8840	8840	8840	8840	8840	8840	8840	8840	8840	8840	8840	8840	
